id,name,description,meal_category,meal_parent_category
660167,Pizza Mozzarella,mit Spinat und Ei,Pizza Mozzarella,Pizza
273219,Pizza Mexicana,"mit scharfer Salami, Peperoni, roten Bohnen und Zwiebeln, scharf",Pizza Mexicana,Pizza
354372,NEU Pizza Diavolo,mit Salami und Peperoni,Pizza Diavolo,Pizza
153945,Pizza California Dream,"mit Salami, Vorderschinken, Mais, Zwiebeln und Pilzen",Pizza California,Pizza
76064,Spaghetti Aglio Olio Peperoncino,mit Knoblauch,Spaghetti Aglio e Olio,Pasta
467046,Pizza Funghi,,Pizza Funghi,Pizza
59913,Pizza Athen,"mit Gyros, Schafskäse, Oliven und Peperoni",Pizza Athen,Pizza
240391,Spaghetti Aglio e Olio,"mit Scampi, Basilikum, Olivenöl und Knoblauch, dazu 3 Pizzabrötchen",Spaghetti Aglio e Olio,Pasta
419194,Pizzabrötchen mit Salami,8 Stück gefüllt mit echtem Gouda und Salami,Pizzabrötchen,Pizza
372620,Pizza Napoli,"mit Tomatensauce, Käse, Sardellen und Oliven",Pizza Napoli,Pizza
8508,Pizza Döner,"mit Döner, Zwiebeln, Peperoni und Tzatziki",Pizza Döner,Pizza
101419,Tagliatelle al Salmone,mit frischem Lachs in Rosasauce,Tagliatelle Salmone,Pasta
211454,Pizza Hawaii,mit Ananas und Schinken,Pizza Hawaii,Pizza
680090,Cannelloni mit Hackfleischsauce,,Cannelloni Bolognese,Pasta
333077,Spaghetti Carbonara,"mit Schinken, Ei und Sahnesauce",Spaghetti Carbonara,Pasta
659385,Spaghetti Bolognese,mit Hackfleischsauce,Spaghetti Bolognese,Pasta
301942,Spaghetti de la Casa,mit Broccoli und Champignons in Sahnesauce,Spaghetti della Casa,Pasta
517885,Pizza New York,mit Bacon und Zwiebeln,Pizza New York,Pizza
700517,Pizza Spinaci,mit Blattspinat und Knoblauch,Pizza Spinaci,Pizza
579475,Pizza Broccoli,"mit Tomatensauce, Broccoli, Sauce Hollandaise und Käse",Pizza Broccoli,Pizza
4244,Pizza Prosciutto,"mit Käse, Tomaten & Schinken",Pizza Prosciutto,Pizza
606107,Pizza Chef,"mit Dönerfleisch, Paprika, Peperoni und Champignons",Pizza Chef,Pizza
114791,Pizza Calzone Hawaii,"mit Schinken, Ananas und Krautsalat",Pizza Calzone,Pizza
409698,Pizza Florida,"mit Pute, Ananas und Hollandaise",Pizza Florida,Pizza
722730,Pizza Spinaci,mit Spinat und Knoblauch,Pizza Spinaci,Pizza
133997,Pizza Frutti di Mare,mit Meeresfrüchten,Pizza Frutti di Mare,Pizza
717710,Rigatoni Gorgonzola,mit Gorgonzola und Rahmsosse,Rigatoni Gorgonzola,Pasta
382914,Pizza Gyros,"mit Tomatensauce, Käse und Gyrosfleisch",Pizza Gyros,Pizza
157125,Spaghetti Bolognese,mit Hackfleischsauce,Spaghetti Bolognese,Pasta
107078,Pizza Roma,"mit Schinken, Salami und Mozzarella",Pizza Roma,Pizza
173477,8 Gefüllte Pizzabrötchen mit Salami,und Käse,Pizzabrötchen mit Salami,Pizza
38039,Pizza Tonno,mit Thunfisch und Zwiebeln,Pizza Tonno,Pizza
213830,Pizza Mista,"mit Vorderschinken, Thunfisch, Champignons und Salami",Pizza Mista,Pizza
78461,Pizza Mexican,"mit Tomatensauce, Mais, Hackfleisch (Rind), Chilli und Kidneybohnen",Pizza Mexican,Pizza
132451,Maccaroni mit Bolognesesauce,,Maccheroni Bolognese,Pasta
342088,Pizzabrötchen gefüllt mit Käse,6 Stück,Pizzabrötchen,Pizza
346790,Pizza Vegetariana,"mit Pilzen, Paprika, Zwiebeln und Spinat",Pizza Vegetaria,Pizza
223459,Pizza Rustica,"mit Tomatensauce, Käse, Schinken, Paprika, Thunfisch und Zwiebeln",Pizza Rustica,Pizza
665400,Pizza Valentino,"mit Schinken, Champignons, Artischocken und Ei",Pizza Valentino,Pizza
554881,Pizza Miami,"mit leckerem Thunfisch, Zwiebeln und Gouda überbacken",Pizza Miami,Pizza
703537,Pizza Mamma mia,"mit Tomatensauce, Käse, scharfer Salami, Peperoni, Jalapeno und Zwiebeln",Pizza Mamma Mia,Pizza
653084,Pizza Torino,mit Schinken und Salami,Pizza Torino,Pizza
686885,Pizza Funghi,mit Champignons,Pizza Funghi,Pizza
112849,Tortellini Bolognese,mit Fleischsauce,Tortellini Bolognese,Pasta
458479,Gnocchi Bolognese,mit Fleischsauce und Parmesankäse,Gnocchi Bolognese,Pasta
450371,Pizza Quattro Formaggi,"mit Gouda, Mozzarella, parmesan und Gorgonzola",Pizza Quattro Formaggi,Pizza
633704,Pizza Thunfisch,mit Thunfisch und Zwiebeln,Pizza Thunfisch,Pizza
448740,Pizza Funghi,mit frischen Champignons,Pizza Funghi,Pizza
668314,Pizza Spaghetti,"mit Tomatensauce, Käse, Spaghetti Bolognese",Pizza Spaghetti,Pizza
18530,Pizza Salami,mit Plockwurst (Rind oder Schweinefleisch),Pizza Salami,Pizza
404066,Maccaroni al Forno,Maccaroni in Fleischsauce vom Rind (nach Hausrezept),Maccheroni al Forno,Pasta
418179,Pasta Quattro Formaggi,mit vier verschiedenen Käsesorten und Sahnesauce,Pasta Quattro Formaggi,Pasta
302805,Calzone Texas,"mit Vorderschinken, Salami, Champignons und Peperoni",Pizza Calzone,Pizza
408950,Pasta Amatriciana,"mit Tomatenwürfeln, Zwiebeln und Speck",Pasta Matriciana,Pasta
548185,Pizza Spinaci,mit Spinat und Knoblauch,Pizza Spinaci,Pizza
593117,Türkische Pizza,,Türkische Pizza,Pizza
288806,Pizza Tonno,mit Thunfisch und Zwiebeln,Pizza Tonno,Pizza
146455,Pizza Funghi,mit Käse und frischen Champignons,Pizza Funghi,Pizza
158761,Pizza Pollo Curry,"mit Hähnchenbrustfilet, Ananas, Currysauce, Tomatensauce und Käse",Pizza Chicken,Pizza
597071,Pizza Gamberetti,"mit Meeresfrüchten, Gambas und Knoblauch",Pizza Gamberetti,Pizza
223847,Tortellini Gorgonzola,mit Sahne und Gorgonzola,Tortellini Gorgonzola,Pasta
6661,Vegetarische Calzone,mit verschiedenem Gemüse gefüllte Pizza,Pizza Calzone,Pizza
186033,Pizza BBQ,"mit Hähnchenbrust, Zwiebeln, Mais und Barbecuesauce",Pizza BBQ,Pizza
28599,Tagliatelle Bolognese,mit Hackfleisch und Parmesankäse,Tagliatelle Bolognese,Pasta
624413,Pizza Chef,"mit Schinken, Salami, Thunfisch, Champignons und Artischocken",Pizza Chef,Pizza
519617,Pizza Mexikana,"mit Rinderhack, Speck, Mais und Jalapenos",Pizza Mexikana,Pizza
370081,Gnocchi Gorgonzola,mit Gorgonzola,Gnocchi Gorgonzola,Pasta
101401,Pizza Frutti di Mare,mit Meeresfrüchten,Pizza Frutti di Mare,Pizza
533751,Pizza CALZONE,"(gefüllte Pizza) mit saftigem Hinterschinken, Salami, fruchtigen Tomaten, frischen Champignons und Zwiebeln",Pizza Calzone,Pizza
61617,Pizza Amore,"mit Tomaten, Käse, Vorderschinken und Ananas",Pizza Amore,Pizza
743759,Pizza Salami,mit Salami,Pizza Salami,Pizza
592749,Pizza Funghi,"mit Tomatensauce, frische Champignons und Käse",Pizza Funghi,Pizza
402809,Pizza Carciofi,mit Artischocken,Pizza Carciofi,Pizza
663105,Pizza Calzone,"gefüllte Pizza mit Paprika, Zwiebeln, Schinken und Salami",Pizza Calzone,Pizza
99906,Pizza Quattro Formaggi,"mit Mozzarella, Gorgonzola, Schafskäse und Gouda",Pizza Quattro Formaggi,Pizza
357551,Pasta Funghi in Tomatensauce,mit Champignons,Pasta Funghi,Pasta
664184,Pizza Hawaii,mit Ananas und Schinken,Pizza Hawaii,Pizza
276032,Pizza Chicken,mit Chicken Chips und Mais,Pizza Chicken,Pizza
335454,Pizza Salami,mit Salami,Pizza Salami,Pizza
158121,Gefüllte Pizzabrötchen mit Käse,"(6 Stück) jede weitere Zutat 0,50",Pizzabrötchen,Pizza
21010,Pizza Spinat,mit Spinat und Ei,Pizza Spinaci,Pizza
412662,Pizza Frutti di Mare,"mit Meeresfrüchten, Knoblauch und Petersilie",Pizza Frutti di Mare,Pizza
193630,Tortellini mit Sahnesauce,Schinken und Champignons,Tortellini alla Panna,Pasta
285116,Maxi Hour-Pizza Orient,"mit türkischer Sucuk-Wurst, Zwiebeln, frischem Basilikum, Tomaten und Käse",Pizza Orient,Pizza
635475,Pizza Capricciosa,"mit Schinken, Salami, Peperoni und Zwiebeln",Pizza Capricciosa,Pizza
13326,Spaghetti  Aglio Olio,mit Knoblauch und Petersilie,Spaghetti Aglio e Olio,Pasta
29799,Partypizza ca. 46 cm,inkl. 3 Toppings nach Wahl,Partypizza,Pizza
345058,Spaghetti Frutti di Mare,"mit Meeresfrüchten, Tomatensauce und Knoblauch",Spaghetti Frutti di Mare,Pasta
166781,Pizza Chicken,"mit Hähnchenfleisch, Paprika und Sauce Hollandaise",Pizza Chicken,Pizza
403718,Pizza Spezial,"von allen etwas - Peperoni, Salami, Thunfisch, Champignon, Hinterschinken und Tomaten",Pizza Spezial,Pizza
703621,Pizza Kentucky,"mit Tomatensauce, Hähnchenbruststreifen, Broccoli, Paprika, roten Zwiebeln und echtem Gouda",Pizza Kentucky,Pizza
130675,Pizza Funghi,mit Champignons,Pizza Funghi,Pizza
710332,Pizzablech Tonno,mit Thunfisch und Zwiebeln,Pizza Tonno,Pizza
358768,Pizza Zingara,"mit Thunfisch, frischen Champignons, Schinken, Artischocken und Paprika",Pizza Zingara,Pizza
643840,Pizza Broccoli,"mit Broccoli, Peperoni und Mais",Pizza Broccoli,Pizza
615561,Spaghetti Mare,"mit Meeresfrüchten, Knoblauch und pikanter Tomatensauce",Spaghetti Mare,Pasta
564483,Pizza Margherita,"mit Tomatensauce, Käse und Oregano",Pizza Margherita,Pizza
187559,Große Pizza Boston,"mit Hackfleisch (gemischt), frischen Tomaten, Krabben, Schinken und Champignons",Pizza Boston,Pizza
205945,Pizza Hawaii,mit Schinken und Ananas,Pizza Hawaii,Pizza
133076,Tagliatelle Chef,"mit Putenbrustfilet, Blattspinat und frischem Parmesan in Sahnesauce",Tagliatelle alle Chef,Pasta
328639,Combinazione,verschiedene Nudelsorten mit Bolognese und Käse,Combinazione,Pasta
583571,Pizza Fantasia,"mit Salami, Schinken, Zwiebeln, Mozzarella, Ei und Bolognese",Pizza Fantasia,Pizza
526871,Pizza Gyros,"mit Champignons, Zwiebeln, Paprika und Tzatziki",Pizza Gyros,Pizza
456674,Pizza Cipolla,mit Zwiebeln,Pizza Cipolla,Pizza
159544,Pizza Schinken,mit Schinken,Pizza Prosciutto,Pizza
94275,Pizza Prosciutto,mit Vorderschinken,Pizza Prosciutto,Pizza
309589,Calzone,"mit Schinken, Paprika und Champignons",Pizza Calzone,Pizza
340253,Pizza Prosciutto,"mit Tomaten, Käse und Schinken",Pizza Prosciutto,Pizza
315344,Spaghetti mit Schinken-Sahnesauce,,Spaghetti mit Schinken-Sahnesauce,Pasta
9404,Pizza 4 Jahreszeiten,"mit Salami, Vorderschinken, Champignons, Paprika und Ei",Pizza Vier Jahreszeiten,Pizza
31245,Pizza Rustica,"mit Salami, Schinken, Champignons und Thunfisch",Pizza Rustica,Pizza
402364,Pizzabrot mit Tomatensauce,,Pizzabrötchen,Pizza
325085,Pizzabrot mit Knoblauch,,Pizzabrötchen,Pizza
368732,Pizza Quattro Stagioni,"mit Schinken, Salami, Champignons und Paprika",Pizza Quattro Stagioni,Pizza
445419,"Pizza Gorgonzola, groß 28 cm",mit Schinken und Gorgonzolakäse,Pizza Gorgonzola,Pizza
295672,Rigatoni 4 Formaggi,mit 4 verschiedenen Käsesorten,Rigatoni Quattro Formaggi,Pasta
617942,Pizza Calzone,"Pizzatasche mit Salami, Schinken, Pilzen und Paprika",Pizza Calzone,Pizza
487355,Makkaroni Hawaii al Forno,"mit Vorderschinken, Ananas und Sahnesauce",Maccheroni Hawaii,Pasta
82527,Pizza Funghi,mit Pilzen,Pizza Funghi,Pizza
335101,Pizza Gamberi,mit Shrimps und Knoblauch,Pizza Gamberi,Pizza
588267,Gnocchi,mit Bolognesesauce,Gnocchi,Pasta
38279,Tortellini Bella Italia,"mit Shrimps, Champignons und Mozzarella in pikanter Tomatensauce",Tortellini Italia,Pasta
563734,Pizza Salami,,Pizza Salami,Pizza
281645,Spaghetti Bolognese,mit Fleischsauce,Spaghetti Bolognese,Pasta
13768,Pizza Toscana,"mit Tomaten, Champignons, Broccoli und Käse",Pizza Toscana,Pizza
433778,Pizza Schinken,,Pizza Prosciutto,Pizza
28951,Pizza Italia,mit Schinken und Champignons,Pizza Italia,Pizza
231818,Pizza Spezial,"mit Salami, frischen Champignons, Peperoniwurst, Kräuterbutter und Schafskäse",Pizza Spezial,Pizza
712136,Pizza Bombay,"mit Hähnchenfleisch, Ananas, Mais, Zwiebeln, frischem Knoblauch, Curry und indischen Gewürzen",Pizza Bombay,Pizza
208157,Tagliatelle Carbonara,mit Schinken und Ei in Sahnesauce,Tagliatelle Carbonara,Pasta
134596,Pizza Toscana,"mit Spinat, Gorgonzola, milden Peperoni und Knoblauch",Pizza Toscana,Pizza
211382,Spaghetti mit Käsesahnesauce,,Spaghetti alla Panna,Pasta
456728,Maccaroni Vegetale,"mit Broccoli, Spinat, Sahnesauce und Käse überbacken",Maccheroni Vegetaria,Pasta
84515,Pizzabrötchen (6 Stück),mit Kräutercreme,Pizzabrötchen,Pizza
642579,Pizza Margherita - Basispizza,"mit Tomatensauce und echtem Gouda 
Ideal zum selbst belegen!",Pizza Margherita,Pizza
451479,Pizza Philadelphia,"mit Frischkäse, Blattspinat, süßen roten Zwiebeln & Gouda",Pizza Philadelphia,Pizza
669781,Pizza Rustica,"mit Zucchini, Pfifferlingen, Knoblauch und Käse",Pizza Rustica,Pizza
717661,Pasta Gamberetti,"mit Krabben, Knoblauch und Tomaten-Sahnesauce",Pasta Gamberetti,Pasta
320375,Penne al Arrabiata,,Penne Arrabiata,Pasta
125898,Cannelloni alla Bolognese,mit Fleischsauce und Käse überbacken,Cannelloni Bolognese,Pasta
424092,Pizza Roma,"mit Formfleischschinken, Salami und Champignons",Pizza Roma,Pizza
159682,Pizza Mozzarella,"mit Käse, frischen Tomaten, Vorderschinken und Mozzarella",Pizza Mozzarella,Pizza
482954,Gnocchi al Forno,"mit dänischem Vorderschinken, Bolognese und Sahnesauce",Gnocchi al Forno,Pasta
719305,Pizza Broccoli,"mit Broccoli, Parmesankäse",Pizza Broccoli,Pizza
80634,Pizza mit Broccoli,,Pizza Broccoli,Pizza
6151,Pizza Diavolo,"mit Paprika, Peperoni und Tabasco",Pizza Diavolo,Pizza
301814,Pizza Calzone,"zugedeckte Pizza mit Schinken, frischen Champignons, Thunfisch und Salami",Pizza Calzone,Pizza
287054,Pizza Parma,mit drei Käsesorten,Pizza Parma,Pizza
182987,Mittagsangebot - Tortellini Pollo,mit Hähnchenbrust und frischen Champignons in Sahnesauce,Tortellini Pollo,Pasta
124529,Pizza Chef,"mit scharfer Salami, Gorgonzola und Zwiebeln",Pizza Chef,Pizza
434444,Pizza Margherita,mit Tomatensauce und Käse,Pizza Margherita,Pizza
53769,Pizza Royal,"mit Broccoli, Scampi, Spinat und Knoblauch",Pizza Royal,Pizza
46494,Pizza Salami-Schinken,,Pizza Salami,Pizza
148860,Pizza Gyros,"mit Tomatensauce, Gyrosfleisch, Zwiebeln und Käse",Pizza Gyros,Pizza
441237,Pizza Don Camillo,"mit Paprika, Schinken und Zwiebeln",Pizza Don Camillo,Pizza
553924,Pizza Verde,"mit Spinat, Oliven und Knoblauch",Pizza Verde,Pizza
692880,Pizza Funghi,mit frischen Champignons,Pizza Sardellen,Pizza
83357,Pizza Americana,"mit Tomaten, Käse, Putenstreifen, Rucola und Parmesankäse",Pizza Americana,Pizza
429596,Pizza Frutti di Mare,"mit Meeresfrüchten, Knoblauch, Oliven und Zitrone",Pizza Frutti di Mare,Pizza
583611,Pizza Peperoni,mit grüner Peperoni,Pizza Peperoni,Pizza
207695,Pizza Hollandaise,"mit Sauce Hollandaise, Brokkoli und Schinken",Pizza Hollandaise,Pizza
319716,Pizza Salmone e Spinaci,"mit Spinat, geräuchertem Lachs und Knoblauch",Pizza Salmone,Pizza
262830,Pizzabrötchen gefüllt mit Käse,Schafskäse und Spinat,Pizzabrötchen,Pizza
642608,Rigatoni Bolognese,mit Fleischsauce,Rigatoni Bolognese,Pasta
619085,Pizza Margherita,mit Käse,Pizza Margherita,Pizza
483088,Spaghetti Spinaci,"mit Spinat, Tomaten-Sahnesauce und Käse überbacken",Spaghetti Spinaci,Pasta
623120,Pizza Vier Jahreszeiten,"mit Salami, Vorderschinken, Paprika und Champignons",Pizza Vier Jahreszeiten,Pizza
240242,Party-Pizza,mit 3 Zutaten nach Wahl,Partypizza,Pizza
479356,Pizza Sucuk,"mit Knoblauchwurst, Peperoni und Oliven",Pizza Sucuk,Pizza
360653,Calzone mit Schinken,"Champignons, Käse und Sauce (Selectbox)",Pizza Calzone,Pizza
56801,Pizza Salami & Schinken,,Pizza Salami,Pizza
615313,Pizza Diavolo,"mit Schinken, Salami, Artischocken, Zwiebeln und Knoblauch",Pizza Diavolo,Pizza
556429,Tortellini Gorgonzola,"mit Spinat, Gorgonzola und Sahnesauce",Tortellini Gorgonzola,Pasta
151490,Spaghetti Carbonara,"mit Speck, Ei und Sahnesauce",Spaghetti Carbonara,Pasta
363505,Pizza-Mafiosa,"mit Hackfleisch, Schinken, Salami und scharfen Peperoni",Pizza Mafia,Pizza
463286,Pizza Mexico,"mit Salami, scharfen Peperoni, Hähnchenbrust udn Tabasco",Pizza Mexicana,Pizza
235503,Pizza Gorgonzola,mit frischen Tomaten und Gorgonzola,Pizza Gorgonzola,Pizza
108522,Pizza Salami,"mit Tomatensauce, geriebenem Edamer und Salami",Pizza Salami,Pizza
633582,Pizza Prosciutto,mit Schinken,Pizza Prosciutto,Pizza
288897,"Familien Cannelloni mit Bolognesesauce, 52x32 cm","Rindfleisch, Sahnesauce und Käse",Cannelloni Bolognese,Pasta
336425,Pizza Popeye,"mit Spinat, Schafskäse und gekochtem Ei",Pizza Popeye,Pizza
670875,Pizza Frutti di Mare,mit Meeresfrüchten,Pizza Frutti di Mare,Pizza
4178,Pizza Quattro Stagioni,"mit Champignons, Oliven, Peperoni, Schinken und Salami",Pizza Quattro Stagioni,Pizza
445887,Pizzabrot,,Pizzabrot,Pizza
413241,Pizza Spinaci,mit Spinat,Pizza Spinaci,Pizza
582713,Tortellini Bolognese,mit Fleischsauce,Tortellini Bolognese,Pasta
237712,Spaghetti Napoli,mit Tomaten-Sahnesauce,Spaghetti Napoli,Pasta
144659,Pizza Vegetarisch II,"mit Zwiebeln, Mais, roter Paprika, Mozzarella und Broccoli",Pizza Vegetaria,Pizza
357374,Pasta Carbonara,"mit Schinken, Ei und Sahnesauce",Spaghetti Carbonara,Pasta
284268,Pizza Salvatore,"mit frischen Champignons, Knoblauch, Zwiebeln, Schinken und Oliven",Pizza Salvatore,Pizza
407277,Maccheroni Broccoli mit Käse überbacken,"und Broccoli, in weißer Sahnesauce",Maccheroni Broccoli,Pasta
268777,Pizza Krabben,"mit Tomatensauce, Käse, Krabben und Knoblauch",Pizza Shrimps,Pizza
31025,Pizza Tonno,mit Thunfisch und Zwiebeln,Pizza Tonno,Pizza
426437,Tortellini alla Panna,mit Schinken und Sahnesauce,Tortellini alla Panna,Pasta
195344,Pizza Texas,"mit Salami, Schinken und Paprika",Pizza Texas,Pizza
706622,Pizza Funghi,mit Pilzen,Pizza Funghi,Pizza
143060,Pizza mit Schafskäse,"Broccoli, Spinat und Zwiebeln",Pizza Schafskäse,Pizza
234291,Pizza Krabben,mit Knoblauch,Pizza Shrimps,Pizza
518551,Pizza Caprese,mit Peperoniwurst,Pizza Caprese,Pizza
359978,Pizza Rucola,"mit Rucola, Parmesan, Mediterranem Schinken und Tomaten",Pizza Rucola,Pizza
710316,Pizza Spinaci,mit Blattspinat,Pizza Spinaci,Pizza
521280,1 Party-Pizza-Blech ca. 60x40cm,"int 3 Belägen nach Wahl + 1 Softdrink 1,0l",Partypizza,Pizza
156764,Pizza Margherita,,Pizza Margherita,Pizza
53851,Pizza vier Jahreszeiten,"mit Salami, Schinken, frischen Champignons und Paprika",Pizza Vier Jahreszeiten,Pizza
663903,Tortellini Tonno,mit Thunfisch und Tomaten-Sahnesauce,Tortellini Tonno,Pasta
633166,Spaghetti Arrabiata,"mit feurigen Jalapenos, Tomaten und frischen Basilikumblättern in würzig-pikanter Tomatensauce  scharf",Spaghetti Arrabiata,Pasta
339682,Pizza Funghi,"mit Tomatensauce, Käse und Champignons",Pizza Funghi,Pizza
674489,Pizza Spinaci,"mit Spinat, Hirtenkäse, Zwiebeln, Knoblauch und Peperoni",Pizza Spinaci,Pizza
563409,Pasta Arrabiata,"mit Schinken, Oliven, Zwiebeln, Knoblauch und scharfer Tomaten-Sahnesauce",Pasta Arrabiata,Pasta
661830,Pizza Bolognese,"mit Rindfleischsauce, Peperoni, Zwiebeln, Tomatensauce und Käse",Pizza Bolognese,Pizza
290675,Pizza Tonno,mit Thunfisch und Zwiebeln,Pizza Tonno,Pizza
329465,Pizza Broccoli,mit Broccoli und Knoblauch,Pizza Broccoli,Pizza
662336,Tortellini Hawaii,gefüllte Teigtaschen mit Schinken und Ananas in Currysauce,Tortellini Hawaii,Pasta
403350,Pizza Frutti di Mare,mit Meeresfrüchten und Knoblauch,Pizza Frutti di Mare,Pizza
383832,Pizza Calzone,"mit Champignons, Salami und Schinken",Pizza Calzone,Pizza
296576,Pizza Funghi,mit Champignons,Pizza Funghi,Pizza
87536,Pizza Margherita,mit Tomaten und Käse,Pizza Margherita,Pizza
281932,Pizza Mare e Monti,mit Champignons und Krabben,Pizza Frutti di Mare,Pizza
134593,Pasta Chef,"mit Champignons, Schinken, Erbsen, Knoblauch und Tomaten-Sahnesauce",Spaghetti alle Chef,Pasta
287828,Pizza Vegetaria 2,"mit Mais, Spargel, Broccoli, Peperoni und Tomaten",Pizza Vegetaria,Pizza
559814,Tagliatelle alla Panna,mit Schinken und Sahne,Tagliatelle alla Panna,Pasta
170964,Pizza Napoli,mit Sardellen,Pizza Napoli,Pizza
506165,Pizza Calzone,"gefüllte Pizza mit Salami, Schinken, frischen Champignons und Thunfisch",Pizza Calzone,Pizza
59471,Pizza Bombay,"mit Curryrahmsauce, Putenbruststreifen und Ananas",Pizza Bombay,Pizza
645493,Pizza Verde,"mit Spinat, Ei und Feta",Pizza Verde,Pizza
185229,Pasta Quattro Formaggi,mit 4 verschiedenen Käsesorten,Pasta Quattro Formaggi,Pasta
707972,Gnocchi Bolognese,mit Hackfleischsauce und Olivenöl,Gnocchi Bolognese,Pasta
447515,Cannelloni mit Hackfleisch,und Bologneserahmsauce,Cannelloni Bolognese,Pasta
344169,Maccaroni Spinaci,"mit Schinken, Broccoli, Spinat und Sahnesauce",Maccheroni Spinaci,Pasta
112634,Pizza Hot Mexiko,"mit  würziger Tomatensauce, Käse, Mais, Paprika, Zwiebeln, Peperoni (scharf) und Hackfleisch",Pizza Mexiko,Pizza
531909,Pizza Tonno,"Thunfisch, doppelt Käse",Pizza Tonno,Pizza
96260,Tortellini Chef,"mit Vorderschinken, Erbsen und Champignons",Tortellini alla Chef,Pasta
368271,Pizza Meeresfrüchte,"mit Tomatensauce, Käse, Meeresfrüchten aller Art, Knoblauch und Oregano",Pizza Frutti di Mare,Pizza
80652,Mittags Angebot-Pizza Hawaii,,Pizza Hawaii,Pizza
357988,Spaghetti a la Panna,"mit Sahne-Sauce, Petersilie und Schinken",Spaghetti alla Panna,Pasta
74637,Penne,,Penne,Pasta
170171,Pizza Margherita,,Pizza Margherita,Pizza
185320,Pizza Hawaii,"mit Schinken, Ananas, Käse und Tomatensauce",Pizza Hawaii,Pizza
432581,Spaghetti Carbonara,"mit Schinken, Ei und Sahnesauce",Spaghetti Carbonara,Pasta
19948,Tortellini Funghi,mit Schinken und Champignons in Sahnesauce und mit Käse überbacken,Tortellini Funghi,Pasta
720359,Pizza Pazza,"mit Tomaten, Mozzarella, Ei, scharfer Salami und Schinken",Pizza Pazza,Pizza
214121,Pizza Napoli,"mit Tomaten, Mozzarella, Basilikum und frischen Tomatenscheiben",Pizza Napoli,Pizza
156365,Pizzabrötchen mit Schinken und Käse,8 Stück,Pizzabrötchen,Pizza
234978,Kartoffel Hackfleisch,mit Hackfleisch,Tortellini Spinaci,Pasta
367981,Pizza Funghi Prosciutto,mit Schinken und Champignons,Pizza Funghi,Pizza
511907,Pizza Spaghetti,"mit Spaghetti, Hackfleisch und Knoblauch",Pizza Spaghetti,Pizza
379025,Spaghetti Bolognese,,Spaghetti Bolognese,Pasta
697936,Pizzabrot,,Pizzabrot,Pizza
507146,Pizza Quattro Stagioni,"mit Salami, Vorderschinken, Champignons und Artischocken",Pizza Quattro Stagioni,Pizza
375523,Pizzabrötchen Mexico,"mit Bolognesesauce, Mais, roten Bohnen, Zwiebeln und Paprika",Pizza Mexiko,Pizza
